name	type	kingdom	P156T_rna	P160T_rna	P180T_rna	P193T_rna	P198T_rna	P223T_rna	P229T_rna	P268T_rna	P270T_rna	P303T_rna	P368T_rna
Peptoniphilus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0340502587451406	0.0	0.0	0.0067303372921377
Pestalotiopsis	genus	Fungi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113998254509968	0.0	0.0
Phaeobacter	genus	Bacteria	0.0	0.0017808219568743	0.0017585868696563	0.0	0.0	0.0017277303951665	0.0003678987915467	0.001238191227096	0.0028547233148493	0.0	0.0
Phaeodactylum	genus	Eukaryota	0.0	0.2417701606992778	0.0045137062987846	0.0012694063758908	0.0	0.0	0.0103964986676265	0.0	0.009563186906114	0.0015981166675956	0.0207091410171572
Phenylobacterium	genus	Bacteria	0.0623686734153109	0.0146337108630113	0.0064481518554066	0.0285616434575437	0.0039839460448788	0.031329511165686	0.0125085589125895	0.0061909561354801	0.0785321308846451	0.0019177400011147	0.0622556199522744
Phycicoccus	genus	Bacteria	0.0	0.0493421419671521	0.0466106936517716	0.2796925381546133	0.0053119280598384	0.063368264384499	0.033654656801562	0.0295102242457885	0.0240662981743267	0.0	0.0
Phyllobacterium	genus	Bacteria	3.427871261045811	1.210921803030677	0.9048995081650112	1.088183946294863	1.0189564962262354	0.2934833582000416	0.9299538699439353	0.459832591586481	1.5350687198172004	0.2433474973551318	1.190810004591552
Pimelobacter	genus	Bacteria	0.0	0.0003613261941484	0.0	0.0	0.0	0.0015562371559425	0.0002605949773456	0.0008844223050685	0.0	0.0	0.0
Planktomarina	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0001954462330092	0.0	0.0	0.0	0.0
Planktotalea	genus	Bacteria	0.0	0.0013579842796745	0.0	0.0	0.0	0.0	0.0	0.000773869516935	0.0022799650901993	0.0	0.0
Planococcus	genus	Bacteria	0.0	0.0	0.0726850006367783	0.0012524243507953	0.0159357841795153	0.0	0.0015635698640736	0.004333669294836	0.0	0.010995042673058	0.0340140892379578
Pleomorphomonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0014743299372087	0.0	0.0	0.0	0.0	0.0067303372921377
Pleurocapsa	genus	Bacteria	0.0	0.0471530683363697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pluralibacter	genus	Bacteria	0.0	0.0	0.0003582306586337	0.0002266797099805	0.0	0.0	0.0	9.38023656890926e-05	0.0	0.0	3.3318501446226646e-05
Polaromonas	genus	Bacteria	0.0521899444909738	0.045158182818191	0.0670998421002697	0.0502844214435849	0.0074394368297857	0.004912419788693	0.0094965280435951	0.0020867418582527	0.0051145362685301	0.0009441181543949	0.0302059912925757
Polymorphum	genus	Bacteria	0.0	0.0029351887589589	0.0	0.0007933789849317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polynucleobacter	genus	Bacteria	0.0	0.0	0.0	0.0085973431821697	0.0	0.0033172423587197	0.0028428542983158	0.0	0.0585881938330021	0.0	0.0
Pontibaca	genus	Bacteria	0.0	0.0	0.0064481518554066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pontibacter	genus	Bacteria	0.0095951805254324	0.0065038714946716	0.0032240759277033	0.0	0.0	0.0	0.0062542794562947	0.0061909561354801	0.0	0.0	0.0
Ponticoccus	genus	Bacteria	0.0	0.0	0.0001465489058046	0.0	0.0	0.0001151820263444	0.0	0.0	0.0	0.0	0.0
Porphyrobacter	genus	Bacteria	0.0031983935084774	0.0421590241529611	0.0153143606565908	0.003173515939727	0.0	0.0109989693728272	0.0	0.002373199851934	0.0	0.0	0.0249983956565117
Porphyromonas	genus	Bacteria	0.2590698741866762	1.274758812955651	0.4384743261676527	7.775114052331328	0.9920025651748337	0.364896659459167	1.0913717651234398	2.213266818434138	0.7827880143017854	3.866163842247381	1.221556218523007
Prevotella	genus	Bacteria	28.0659030368898	7.567254484050507	8.9210180919551	11.710273817592906	23.1945338732846	15.764272853604618	4.015247410941254	8.747821019433385	10.39284086949212	10.244567085955111	2.496955135383118
Prevotellamassilia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235561805224822
Propionibacterium	genus	Bacteria	0.0	0.0	0.0	0.0060447922661468	0.0	0.0035103093743065	0.0	0.0085762162915741	0.0072379844133313	0.0	0.0372936438698543
Proteus	genus	Bacteria	0.0	0.0493210255012603	0.0048361138915549	0.0023801369547953	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Providencia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0287845368693138	0.0	0.0	0.0	0.0	0.0
Pseudacidovorax	genus	Bacteria	0.0458732919349426	0.022164594186553	0.0093999452598414	0.0917699972146705	0.0005691351492684	0.0117805310772182	0.0063557051883001	0.0069488216523041	0.0018094961033328	0.0	0.0420000240311386
Pseudarthrobacter	genus	Bacteria	0.0	0.0050608250067914	0.0065771148925147	0.0	0.0	0.0127505966260528	0.0053817653316876	0.0067770291388722	0.0039797344605142	0.0008851107697452	0.0012114607125848
Pseudo-nitzschia	genus	Eukaryota	0.0	0.0449738490563369	0.0	0.0	0.0013279820149596	0.0047915722959284	0.002258489803662	0.0	0.0004749927271248	0.0006392466670382	0.0180036522564685
Pseudobacteroides	genus	Bacteria	0.0	0.0004645622496194	0.0016120379638516	0.0	0.0013279820149596	0.0	0.0	0.0	0.0	0.0	0.0022434457640459
Pseudobutyrivibrio	genus	Bacteria	0.0	0.0	0.0	0.0349086753369978	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudochrobactrum	genus	Bacteria	0.0	0.0	0.0	0.0095205478191812	0.0	0.0103203095604612	0.0041695196375298	0.0	0.0	0.0	0.0166014986539398
Pseudoclavibacter	genus	Bacteria	0.0004920605397657	0.0023729917286514	0.0003582306586337	0.00058030005755	0.0	0.0008187440334169	0.000455292374213	0.0016464825816466	0.0071164529636332	0.0	0.000274547558537
Pseudoflavonifractor	genus	Bacteria	0.0	0.0027873734977164	0.0	0.0	0.0	0.0	0.0008934684937563	0.0	0.0	0.0	0.0
Pseudoglutamicibacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0027666291978325	0.0	0.0	0.0	0.0027370509535989	0.0	0.0
Pseudogulbenkiania	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0073716496860437	0.0	0.0	0.0	0.0	0.0
Pseudohaliea	genus	Bacteria	0.0	0.0195503280048166	0.0	0.0007933789849317	0.0011382702985368	0.0	0.0016678078550119	0.0	0.0	0.0	0.0
Pseudohongiella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100955059382066
Pseudolabrys	genus	Bacteria	0.0095951805254324	0.0	0.0	0.0	0.0	0.0	0.0	3.729491647879574e-05	0.0	0.0	0.0
Pseudomonas	genus	Bacteria	0.0286625264413559	0.7115000915561813	0.5828245228402685	0.7715543027619306	0.2865237709017313	0.3095762095003084	3.7211878044166	0.7388055633225645	0.6126254413273835	0.1936205347808281	0.3649754075922215
Pseudonocardia	genus	Bacteria	0.0	0.0058263848806433	0.0105971142108551	0.003173515939727	0.0011589661221465	0.0003350749857292	0.0	0.0015821332346226	0.030855926149327	0.0007670960004459	0.0
Pseudooceanicola	genus	Bacteria	0.7575704661473001	0.1589386187525512	0.2165169217785216	0.2301264723298765	0.1535404004898768	0.0610129357794546	0.1471483418817778	0.1130080035010067	0.2952689387802643	0.0265324406088297	0.2887336109029567
Pseudorhizobium	genus	Bacteria	0.0	0.0015163186692964	0.0	0.0	0.0	0.0002233833238195	0.0083259602881771	0.0	0.0001310324764482	0.0	0.0002105286347491
Pseudorhodobacter	genus	Bacteria	0.0	0.0006503871494671	0.0142096610475963	0.0716509376613936	0.0049799325560985	0.0016201427881414	0.0005518481873201	0.0	0.0025332945446659	0.0	0.0114415733966342
Pseudorhodoferax	genus	Bacteria	0.0015150285040156	0.0116344260180652	0.0163276742643188	0.0121455643616004	0.0011382702985368	0.01011500964857	0.0039993088181826	0.0100714435422613	0.0005846064333844	0.0	0.0001223697689479
Pseudoruegeria	genus	Bacteria	1.1723863122424367	0.289355599840863	0.304801869238982	0.3245154235792485	0.2495163980432335	0.0686434298691568	0.2418989839799262	0.1684260506672632	0.4820751218397147	0.041328946761509	0.4237084199522367
Pseudovibrio	genus	Bacteria	0.0	0.0	0.0003224075927703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthomonas	genus	Bacteria	0.0031983935084774	0.0	0.0032240759277033	0.0	0.0270908331051761	0.0073716496860437	0.0062542794562947	0.0061909561354801	0.0	0.007670960004459	0.0100955059382066
Psychrobacillus	genus	Bacteria	0.0	0.0	0.0	0.0007526928831403	0.0003319955037399	0.0	0.0	0.0	0.0	0.0019177400011147	0.0
Psychrobacter	genus	Bacteria	0.0	0.0065038714946716	0.0	0.0	0.0	0.0036858248430218	0.0	0.00309547806774	0.0	0.0	0.0269213491685511
Puniceibacterium	genus	Bacteria	0.0	0.0036584277157528	0.0	0.0	0.0	0.0005759101317221	0.0	0.0	0.0	0.0	0.0
Pyrinomonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0062542794562947	0.0	0.0	0.0	0.0
Rahnella	genus	Bacteria	0.0	0.0	0.0	0.0006044792266146	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ralstonia	genus	Bacteria	0.142570813665769	0.1468790979213356	0.340258782034922	0.1079957091004093	0.1785065799731596	0.1325221568559234	0.1068293619717112	0.2005430074613035	0.420752088757192	0.0510235066963263	0.4234758816655329
Ramlibacter	genus	Bacteria	0.0030300570080313	0.0209558202154729	0.0135351831939526	0.0555363504606608	0.0027318487164883	0.0171874852402126	0.0172466773507555	0.0109768515722699	0.0053078552364429	0.0017046577787686	5.258076009482642e-05
Raoultella	genus	Bacteria	0.0	0.0	0.0003768656684157	0.0234373141848184	0.0008387254831323	0.0037241482060853	0.0004937589044443	0.0030478474711165	0.0182525218509266	0.0013244836589349	0.0002206799280425
Rathayibacter	genus	Bacteria	0.0067166263678027	0.0579817272616419	0.015189613669584	0.0183898934757977	0.0	0.0172757762434941	0.0285391877261823	0.1445987095650531	0.0867470374223259	0.0038354800022295	0.0189972460636163
Reinekea	genus	Bacteria	0.0	0.0065038714946716	0.0064481518554066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Renibacterium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0002413793816116	0.0002316399798627	0.0001190568487592	0.0008444315148886	0.0002950369232484	0.0
Rheinheimera	genus	Bacteria	0.2110939715595139	0.4227516471536597	0.1418593408189464	0.396689492465885	0.2071651943337001	0.0884597962325253	0.1094498904851587	0.0650050394225411	0.3837941235168947	0.0115064400066886	0.4004550688821981
Rhizobacter	genus	Bacteria	0.0355677678584179	0.0811531353131566	0.0324880996533752	0.0889400746973774	0.0067107485219247	0.0409850712306492	0.0094233715614891	0.0127029697202333	0.0742002790334133	0.0028913618478345	0.1361660844787904
Rhizobium	genus	Bacteria	0.03084165168889	0.2450198210385205	0.0269480032192931	0.1194186492128967	0.0001171748836729	0.0619117312479902	0.6672869708067469	0.0411786810961372	0.1945044526514153	0.0165310227521568	0.1444975601403109
Rhodanobacter	genus	Bacteria	0.0383807221017298	0.0	0.0021493839518022	0.1110730578904478	0.0	0.0	0.0010423799093824	0.004561757152459	0.0	0.0	0.0029445225653102
Rhodobaca	genus	Bacteria	0.0	0.0007226523882968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodobacter	genus	Bacteria	0.0	0.0058844551618458	0.0092014103460485	0.0123414508767164	0.0092958741047173	0.0105832452337867	0.0419128698269637	0.003559799777901	0.0083977069159219	0.0026848360015606	0.0063938204275308
Rhodococcus	genus	Bacteria	0.0	0.2048719520821582	0.0096722277831099	0.1650228288658081	0.0189237437131745	0.0700306720174158	0.4315452824843399	0.2909749383675653	0.6079906907198327	0.0153419200089181	0.0639382042753089
Rhodoferax	genus	Bacteria	0.0812447777013388	0.1214347829981212	0.020677875703329	0.0571181484811275	0.0176349628692681	0.0138745397989958	0.0090312065338848	0.003935370018987	0.0234352711370294	0.0057040471828029	0.0914159123681502
Rhodoluna	genus	Bacteria	0.0	0.0357712932206942	0.0867378776168947	0.0063470318794541	0.0	0.0184291242151094	0.004541798176595	0.0061909561354801	0.0075998836339979	0.0	0.042304977264866
Rhodomonas	genus	Eukaryota	0.0	0.1181536654865357	0.0	0.0063470318794541	0.0	0.0055287372645328	0.0156356986407369	0.00464321710161	0.0	0.0	0.0914204148848715
Rhodoplanes	genus	Bacteria	0.0586372143220872	0.0148143739600855	0.0096722277831099	0.0285616434575437	0.0	0.0110574745290656	0.0125085589125895	0.003869347584675	0.0075998836339979	0.007670960004459	0.0067303372921377
Rhodopseudomonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0062542794562947	0.0	0.0	0.0	0.0
Rhodovulum	genus	Bacteria	0.6529018435155562	0.1449897708084642	0.1722780176472943	0.1730779060775744	0.1383944571618913	0.0479444743568695	0.1564107222851539	0.0954881479102845	0.3026572703812943	0.0281878191323805	0.2074955209793063
Rickettsia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0370168551067577
Riemerella	genus	Bacteria	0.0	0.0	0.0	0.0232724502246652	0.0	0.0	0.0	0.00309547806774	0.0	0.0	0.0
Robiginitalea	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033651686460688
Robinsoniella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Romboutsia	genus	Bacteria	0.0	0.0016259678736679	0.0064481518554066	0.0063470318794541	0.0	0.0258007739011532	0.0	0.00309547806774	0.2412963053794337	0.0	0.0
Roseateles	genus	Bacteria	0.0	0.0074756801120687	0.0020982797179831	0.0063357380967225	0.0003325728872246	0.0033813099370096	0.0005067626084164	0.0021539350536145	0.0074971289056627	0.0	0.0180599195910712
Roseburia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116659179730388
Roseibacterium	genus	Bacteria	0.0	0.0007226523882968	0.0	0.0	0.0	0.0	0.0	0.000773869516935	0.0022799650901993	0.0	0.0
Roseibium	genus	Bacteria	0.0	0.0029351887589589	0.0003224075927703	0.0007933789849317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseinatronobacter	genus	Bacteria	0.0	0.0007226523882968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseivivax	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0001151820263444	0.0	0.0	0.0	0.0	0.0
Roseobacter	genus	Bacteria	0.0	0.0039487791217649	0.0	0.0	0.0	0.0	0.0015635698640736	0.0	0.0	0.0	0.0
Roseovarius	genus	Bacteria	0.0	0.0119431211672989	0.0110367609282692	0.0047602739095906	0.0011589661221465	0.0014868952491736	0.0	0.0018916810413967	0.030855926149327	0.0007670960004459	0.0
Roundia	genus	Eukaryota	0.0	0.0467646426776601	0.0	0.0	0.0	0.0018429124215109	0.0032313777190856	0.0	0.0045599301803987	0.0	0.0040382023752826
Rouxiella	genus	Bacteria	0.0	0.0	0.0	0.0003022396133073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubellimicrobium	genus	Bacteria	0.0	0.0	0.000439646717414	0.0005289193232878	0.0	0.0	0.0	0.0092864342032201	0.0325429914524132	0.0011157760006485	0.0
Rubrivivax	genus	Bacteria	0.009947822206209	0.0196600640180872	0.0043345117499501	0.022756701249852	0.0011382702985368	0.0018721649996301	0.0021818058032518	0.0102699213548753	0.0032264707442503	0.0	0.0022434457640459
Rudaea	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0036858248430218	0.0	0.0	0.0	0.0	0.0
Ruegeria	genus	Bacteria	0.0	0.0020406326964763	0.0008792934348281	0.0005289193232878	0.0	0.0012670022897887	0.0002874209308958	0.002682747658708	0.0060928457771845	0.0007670960004459	0.0030847379255631
Rufibacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0062542794562947	0.0	0.0	0.0	0.0
Ruminiclostridium	genus	Bacteria	0.0	0.006968433744291	0.0032240759277033	0.0	0.0053119280598384	0.0	0.0	0.0	0.0	0.0	0.0106563673792181
Ruminococcus	genus	Bacteria	0.0	0.0	0.0290166833493299	0.0	0.0	0.0	0.0	0.0061909561354801	0.0	0.0	0.0669898003884486
Saccharicrinis	genus	Bacteria	0.0	0.0097558072420075	0.0064481518554066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharopolyspora	genus	Bacteria	0.0	0.0004645622496194	0.0014201286824407	0.0003966894924658	0.0007967892089757	0.0074987470944238	0.0001042379909382	0.0	0.0	0.0011506440006688	0.0002926233605277
Saccharothrix	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024229214251696
Sagittula	genus	Bacteria	0.0	0.0002322811248097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinicoccus	genus	Bacteria	0.0	0.0070458607858943	0.0	0.0	0.0006639910074798	0.0	0.0	0.00206365204516	0.0002923032166922	0.0	0.0
Salinicola	genus	Bacteria	0.0	0.0	0.0042987679036044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispora	genus	Bacteria	0.0	0.0013936867488582	0.0013817468261585	0.0	0.0	0.00196779944018	0.0039312613725281	0.0002814070970672	0.0	0.0	0.0008778700815831
Salipiger	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001727246280454	0.0	0.0
Salmonella	genus	Bacteria	0.0	0.0	0.0003957199136069	0.0004920981057232	0.0	0.0	0.0	0.0002313048251318	0.0008941690868911	5.640411767984596e-05	0.0001155184078528
Sandaracinus	genus	Bacteria	0.0	0.0	0.0064481518554066	0.0	0.0	0.0	0.0093814191844421	0.0	0.0	0.0	0.0
Scardovia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0464321710161008	0.0	0.0191774000111477	0.0
Scytonema	genus	Bacteria	0.0	0.0	0.0032240759277033	0.0	0.0	0.0073716496860437	0.0	0.0	0.0	0.0	0.0
Sedimenticola	genus	Bacteria	0.0	0.0173436573191245	0.0	0.0	0.0	0.0	0.0	0.0	0.0009499854542497	0.0	0.0
Sediminibacterium	genus	Bacteria	0.0	0.019511614484015	0.0096722277831099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0168258432303444
Sediminimonas	genus	Bacteria	0.0	0.0007226523882968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Segetibacter	genus	Bacteria	0.0	0.0	0.0	0.0063470318794541	0.0	0.0221149490581313	0.0062542794562947	0.0	0.0	0.0	0.0
Selenomonas	genus	Bacteria	0.1727132494577841	0.543073269805086	1.0059116894434386	0.1555022810466269	0.2470046547824886	1.0725750293193697	0.1063227507570113	0.0928643420322016	0.1975969744839457	0.0230128800133772	0.0370168551067578
Senegalimassilia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067303372921377
Serinicoccus	genus	Bacteria	0.0	0.0004645622496194	0.0004605822753861	0.0009822787432488	0.0	0.0	0.0	0.00206365204516	0.015489286644529	0.0	0.0
Serratia	genus	Bacteria	0.0	0.0	0.0020034156019344	0.1071372451821282	0.0030117869621572	0.0014307460815383	0.0021493034664047	0.0023522209358236	0.0218407349145597	0.0014078636589834	0.0006968619000541
Shewanella	genus	Bacteria	0.0	0.0	0.0	0.0666438347342686	0.0478073525385461	0.0	0.0	0.0	0.0	0.0	0.0
Shigella	genus	Bacteria	0.0	0.0135204750988535	0.0066585895597992	0.0811428927463229	0.0272045693638736	0.0099150843730413	0.0157867112175329	0.008091688282338	0.1097675055780908	0.0070972770981427	0.0105555955413594
Shimia	genus	Bacteria	0.0	0.0001083978582445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shinella	genus	Bacteria	0.0	0.0045111460167361	0.0003582306586337	0.0	0.0	0.0114260570133678	0.0028927852719274	0.0	0.0014114069605996	0.0	0.0
Shuttleworthia	genus	Bacteria	0.0095951805254324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sideroxydans	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0007697668591077	0.0	0.00309547806774	0.0	0.0	0.0
Silanimonas	genus	Bacteria	0.0095951805254324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Simplicispira	genus	Bacteria	0.006363962508304	0.0209969834648342	0.0	0.0003733548164384	0.0	0.0	0.0010423799093824	0.0	0.0005383250907415	0.0	0.0067303372921377
Singulisphaera	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061909561354801	0.0	0.0	0.0
Sinorhizobium	genus	Bacteria	0.0082244404503706	0.0005961882203449	0.0031149992848501	0.0504168847637129	0.0	0.002153071574968	0.0028492741929357	0.0031236187774467	0.0001767414798604	0.0	0.0
Slackia	genus	Bacteria	0.0	0.0	0.0161203796385166	0.0	0.0039839460448788	0.1953487166801601	0.0	0.00309547806774	0.0	0.0	0.0
Sneathia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011217228820229
Snodgrassella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0116550249202828	0.0038283771217319	0.0	0.0	0.007670960004459	0.0
Sodalis	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016285464929995	0.0	0.0
Solibacillus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	genus	Bacteria	0.0	0.019511614484015	0.0182697635903188	0.0306773207506951	0.0079678920897576	0.0221149490581313	0.0385680566471511	0.0546867791967409	0.0	0.0	0.0
Solitalea	genus	Bacteria	0.0	0.0	0.0064481518554066	0.0	0.0	0.0	0.0062542794562947	0.0	0.0	0.0	0.0
Sordaria	genus	Fungi	0.0	0.0070418147613735	0.0064669145202915	0.0056151426156413	0.0035443196293377	0.0034539176818461	0.0553404144829768	0.0149212796397358	0.051334531950698	0.0031447409636443	0.002707641592548
Sphaerotilus	genus	Bacteria	0.0	0.0006503871494671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	genus	Bacteria	3.339122822850496	1.0861465396101728	0.5835577429143028	0.3332191736713434	0.0438234064936673	2.134092584109673	0.5691394305228253	4.00554861965563	1.3641791123026246	0.2032804401181659	5.384269833710235
Sphingobium	genus	Bacteria	0.0063967870169549	0.811123141878603	0.2815692976860906	0.3203971852388956	0.0424954244787077	0.7635975981929063	0.8656658565095072	2.561061554498906	0.9992784057919284	0.1329633067439576	0.8062944075981064
Sphingomonas	genus	Bacteria	0.5549212737208435	2.160536739038254	1.5094088431728168	0.7161819327438005	0.3988342309034262	0.6654413841078932	5.1799560805763845	1.187505338808695	3.509514547327412	0.3343774992325558	0.3042453303996078
Sphingopyxis	genus	Bacteria	0.0063967870169549	0.0106096133509889	0.000758606100636	0.0142214849811593	0.0199197302243942	0.0	0.0	0.0058267822451577	0.0	0.0038354800022295	0.0070508494257976
Sphingorhabdus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002588591266206
Spongiibacter	genus	Bacteria	0.0	0.0168016680279018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthya	genus	Bacteria	0.0	0.0	0.0032240759277033	0.0	0.0	0.0081088146546481	0.0	9.38023656890926e-05	0.0022799650901993	0.0	0.0
Sporosarcina	genus	Bacteria	0.0	0.0008129839368339	0.0005373459879505	0.0	0.0	0.0	0.0005211899546912	0.0	0.0	0.0	0.0
Staphylococcus	genus	Bacteria	0.0	0.2787927898766584	0.1181648382139094	0.1473914805251619	0.0150970586963829	0.0177206361445972	0.0207378739866616	0.0985917698985838	0.3435464695921752	0.083810147238568	0.0901890499166358
Stappia	genus	Bacteria	0.0	0.0015344631881368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stenotrophomonas	genus	Bacteria	0.10085600863399	0.9122415328172272	3.489033557990453	0.7050985718798615	0.1427675521939799	0.6938945550504251	0.6247571195891982	2.406210914470725	2.3796909441943104	0.0973024748184662	0.4150294540421962
Steroidobacter	genus	Bacteria	0.0	0.003902322896803	0.0128963037108133	0.0	0.0	0.0110574745290656	0.0156356986407369	0.0154773903387002	0.0	0.0	0.0
Stigmatella	genus	Bacteria	0.0	0.0006503871494671	0.0002686729939752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stomatobaculum	genus	Bacteria	0.0191903610508649	0.0032519357473358	0.0580333666986599	0.6696118632824138	0.2071651943337001	0.0589731974883502	0.0	0.0371457368128806	0.0341994763529906	0.2493062001449204	0.0100955059382066
Streptacidiphilus	genus	Bacteria	0.0	0.0001639631469244	0.0	0.0003173515939727	0.0	0.000409536093669	0.0	0.0	0.0	0.0	0.0
Streptoalloteichus	genus	Bacteria	0.0	0.0	0.000822552704632	0.0	0.0005691351492684	0.0	0.0	0.0003869347584675	0.0001519976726799	0.0	0.0
Streptobacillus	genus	Bacteria	0.0	0.0	0.0025792607421626	0.1351917790323736	0.0127486273436123	0.1260552096313486	0.01188313096696	0.0074291473625761	0.0030399534535991	0.0	0.2411704196349372
Streptomyces	genus	Bacteria	0.0	0.0351354396165582	0.0315007658140585	0.0669797171019636	0.0266276456934394	0.0211169822249502	0.0013934342926572	0.0364522693236791	0.023450154351739	0.0029661045350575	0.0008778700815831
Subdoligranulum	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfitobacter	genus	Bacteria	0.0	0.0111494939908657	0.0008792934348281	0.0	0.0	0.0011518202634443	0.0001839493957733	0.001135008624838	0.0016806911118912	0.0	0.0
Sulfuricella	genus	Bacteria	0.0	0.0	0.000758606100636	0.0	0.0	0.0	0.0041695196375298	0.0023170829980744	0.0	0.0	0.0
Sulfuricurvum	genus	Bacteria	0.0	0.1528409801247846	0.0128963037108133	0.0	0.0	0.0	0.0156356986407369	0.0	0.0	0.0	0.0
Sulfurimonas	genus	Bacteria	0.0	0.0130077429893433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfuritalea	genus	Bacteria	0.0	0.0004645622496194	0.000230291137693	0.0	0.0	0.0	0.0	0.0	0.0002576972036815	0.0	0.0002403691890049
Sulfurovum	genus	Bacteria	0.0	0.0422751647153659	0.0161203796385166	0.0063470318794541	0.0	0.0	0.0093814191844421	0.0	0.0	0.0	0.0067303372921377
Synechococcus	genus	Bacteria	0.0	0.0251483031127305	0.0236432234698244	0.0015867579698635	0.0	0.0	0.0083390392750597	0.0	0.0348327999891571	0.0	0.0
Tannerella	genus	Bacteria	0.0	0.0878022651780677	0.186996403806793	0.0983789941315394	0.45018590307131	0.0958314459185691	0.0125085589125895	0.0216683464741803	0.0113998254509968	0.4755995202764636	0.03028651781462
Tateyamaria	genus	Bacteria	0.0026008326892131	0.002637382908764	0.0008873392571076	0.0005113337703396	0.0004837648768781	0.0020650069953853	0.0017257698318294	0.0001719710037633	0.0007800831240482	0.0	0.0011774534748641
Tatlockia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0002605949773456	0.0	0.0	0.0	0.0
