type	name	kingdom	P1492N_rna	P1492T_rna
species	Macellibacteroides_sp._HH-ZS	Bacteria	0.0482353886968405	0.0
species	Mameliella_alba	Bacteria	0.004766115787902	0.0054192988975597
species	Mannheimia_haemolytica	Bacteria	0.0225098480585255	0.018685767673622
species	Marichromatium_gracile	Bacteria	0.0083741994265348	0.0
species	Marichromatium_purpuratum	Bacteria	0.0083741994265348	0.0
species	Marinagarivorans_algicola	Bacteria	0.0	0.002306884897978
species	Marinobacter_adhaerens	Bacteria	0.000502451965592	0.0
species	Marinobacter_daepoensis	Bacteria	0.000502451965592	0.0
species	Marinobacter_excellens	Bacteria	0.0011723879197148	0.0
species	Marinobacter_hydrocarbonoclasticus	Bacteria	0.0011723879197148	0.0
species	Marinobacter_lipolyticus	Bacteria	0.0011723879197148	0.0
species	Marinobacter_nanhaiticus	Bacteria	0.000502451965592	0.0
species	Marinobacter_nitratireducens	Bacteria	0.000502451965592	0.0
species	Marinobacter_salinus	Bacteria	0.0011723879197148	0.0
species	Marinobacter_sp._C1S70	Bacteria	0.0011723879197148	0.0
species	Marinobacter_sp._EN3	Bacteria	0.0011723879197148	0.0
species	Marinobacter_sp._EVN1	Bacteria	0.0011723879197148	0.0
species	Marinobacter_sp._EhC06	Bacteria	0.0011723879197148	0.0
species	Marinobacter_sp._EhN04	Bacteria	0.0011723879197148	0.0
species	Marinobacter_sp._LQ44	Bacteria	0.0011723879197148	0.0
species	Marinobacter_sp._P4B1	Bacteria	0.0011723879197148	0.0
species	Marinobacter_subterrani	Bacteria	0.0011723879197148	0.0
species	Marinovum_algicola	Bacteria	0.0027563079255337	0.001740462266778
species	Marssonina_brunnea	Fungi	0.0	0.0017301636734835
species	Martelella_endophytica	Bacteria	0.0007204284075415	0.0043405418543156
species	Martelella_mediterranea	Bacteria	0.0007204284075415	0.0048401192393836
species	Martelella_sp._AD-3	Bacteria	0.0007204284075415	0.0049594408720376
species	Massilia_putida	Bacteria	0.0090441353806575	0.0009886649562762
species	Massilia_sp._9096	Bacteria	0.0090441353806575	0.0009886649562762
species	Massilia_sp._BSC265	Bacteria	0.0150735589677626	0.0261228500094898
species	Massilia_sp._CF038	Bacteria	0.0134657126778679	0.0965420094974756
species	Massilia_sp._Leaf139	Bacteria	0.0150735589677626	0.0362716455833866
species	Massilia_sp._Root133	Bacteria	0.0150735589677626	0.0356949243588921
species	Massilia_sp._Root351	Bacteria	0.0134657126778679	0.0842548514613296
species	Massilia_sp._Root418	Bacteria	0.0134657126778679	0.0859850151348132
species	Massilia_sp._WF1	Bacteria	0.0311520218667094	0.002341338373727
species	Massilia_sp._WG5	Bacteria	0.0311520218667094	0.002341338373727
species	Massilia_timonae	Bacteria	0.0134657126778679	0.0965420094974756
species	Massilioclostridium_coli	Bacteria	0.0	0.003460327346967
species	Megasphaera_elsdenii	Bacteria	0.0050245196559208	0.004613769795956
species	Megasphaera_massiliensis	Bacteria	0.0010049039311841	0.004613769795956
species	Megasphaera_sp._NM10	Bacteria	0.0050245196559208	0.004613769795956
species	Melissococcus_plutonius	Bacteria	0.0003215692579789	0.0005224415798362
species	Mesorhizobium_sp._F7	Bacteria	0.0080392314494734	0.017960746705686
species	Mesorhizobium_sp._Root552	Bacteria	0.001699868228528	0.0020185242857307
species	Metarhizium_anisopliae	Fungi	0.0	0.0004325409183708
species	Metarhizium_brunneum	Fungi	0.0	0.0004325409183708
species	Metarhizium_majus	Fungi	0.0	0.0004325409183708
species	Metarhizium_robertsii	Fungi	0.0	0.0004325409183708
species	Methanobrevibacter_oralis	Archaea	0.0008932479388303	0.001153442448989
species	Methanobrevibacter_smithii	Archaea	0.0066993595412278	0.0086508183674176
species	Methanobrevibacter_sp._A54	Archaea	0.0004466239694151	0.0005767212244945
species	Methylibium_petroleiphilum	Bacteria	0.0614722580286045	0.0022020264935244
species	Methylibium_sp._CF059	Bacteria	0.0052732596122431	0.0016582647409868
species	Methylibium_sp._CF468	Bacteria	0.0074582368057837	0.0039474913306752
species	Methylibium_sp._Root1272	Bacteria	0.0628121299368501	0.0022020264935244
species	Methylibium_sp._T29	Bacteria	0.0614722580286045	0.0022020264935244
species	Methylibium_sp._T29-B	Bacteria	0.0628121299368501	0.0022020264935244
species	Methylibium_sp._YR605	Bacteria	0.0074582368057837	0.0039474913306752
species	Methylobacterium_extorquens	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_mesophilicum	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_phyllosphaerae	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_populi	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_radiotolerans	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_sp._AMS5	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_sp._ARG-1	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_sp._B1	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_sp._B34	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_sp._C1	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_sp._GXF4	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_sp._Leaf104	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._Leaf111	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._Leaf113	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._Leaf117	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._Leaf119	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_sp._Leaf121	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_sp._Leaf122	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_sp._Leaf123	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_sp._Leaf125	Bacteria	0.0	0.0053827314286154
species	Methylobacterium_sp._Leaf361	Bacteria	0.0008932479388303	0.0005323580533795
species	Methylobacterium_sp._Leaf456	Bacteria	0.0040196157247367	0.0403261225435005
species	Methylobacterium_sp._Leaf465	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._Leaf88	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._Leaf89	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._Leaf90	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_sp._Leaf92	Bacteria	0.0174183348071924	0.0676686236740221
species	Methylobacterium_sp._Leaf94	Bacteria	0.0	0.0058152723469862
species	Methylobacterium_sp._ZNC0032	Bacteria	0.0020098078623683	0.011015375387845
species	Methylobacterium_variabile	Bacteria	0.0040196157247367	0.0576277592783357
species	Methylocapsa_acidiphila	Bacteria	0.0	0.0016807304256697
species	Methylocystis_parvus	Bacteria	0.0032887765020573	0.0
species	Methylocystis_sp._ATCC_49242	Bacteria	0.0032887765020573	0.0
species	Methylocystis_sp._LW5	Bacteria	0.0032887765020573	0.0
species	Methylocystis_sp._SC2	Bacteria	0.0032887765020573	0.0
species	Methylophilus_sp._1	Bacteria	0.0280342095399575	0.0009751831614179
species	Methylophilus_sp._42	Bacteria	0.0280342095399575	0.0009751831614179
species	Methylophilus_sp._5	Bacteria	0.0280342095399575	0.0009751831614179
species	Methylophilus_sp._Leaf414	Bacteria	0.001148461635639	0.0
species	Methylophilus_sp._Leaf416	Bacteria	0.001148461635639	0.0
species	Methylophilus_sp._Leaf459	Bacteria	0.001148461635639	0.0
species	Methylophilus_sp._OH31	Bacteria	0.0280342095399575	0.0009751831614179
species	Methylophilus_sp._Q8	Bacteria	0.0280342095399575	0.0009751831614179
species	Methylophilus_sp._TWE2	Bacteria	0.0280342095399575	0.0009751831614179
species	Methylopila_sp._73B	Bacteria	0.0	0.0012687866938879
species	Methylopila_sp._M107	Bacteria	0.0	0.0012687866938879
species	Methylosinus_sp._3S-1	Bacteria	0.0032887765020573	0.0
species	Methylosinus_sp._LW3	Bacteria	0.0032887765020573	0.0
species	Methylosinus_sp._LW4	Bacteria	0.0032887765020573	0.0
species	Methylosinus_sp._PW1	Bacteria	0.0032887765020573	0.0
species	Methylosinus_sp._R-45379	Bacteria	0.0032887765020573	0.0
species	Methylosinus_trichosporium	Bacteria	0.0032887765020573	0.0
species	Methylotenera_mobilis	Bacteria	0.0026101400809978	0.0006291504267212
species	Methylotenera_sp._73s	Bacteria	0.0074336789506819	0.0009751831614179
species	Methylotenera_sp._G11	Bacteria	0.0280342095399575	0.0009751831614179
species	Methylotenera_sp._L2L1	Bacteria	0.0275317575743654	0.0009751831614179
species	Methylotenera_versatilis	Bacteria	0.0280342095399575	0.0009751831614179
species	Methyloversatilis_discipulorum	Bacteria	0.0441954993164897	0.0022492127755285
species	Methyloversatilis_sp._RAC08	Bacteria	0.0441954993164897	0.0022492127755285
species	Methyloversatilis_thermotolerans	Bacteria	0.0017864958776607	0.0
species	Methyloversatilis_universalis	Bacteria	0.0531979900297288	0.0008650818367417
species	Microbacterium_aurum	Bacteria	0.0	0.0051017646782206
species	Microbacterium_azadirachtae	Bacteria	0.000123680483838	0.0
species	Microbacterium_ginsengisoli	Bacteria	0.000123680483838	0.0
species	Microbacterium_gorillae	Bacteria	0.000123680483838	0.0
species	Microbacterium_hydrocarbonoxydans	Bacteria	0.000123680483838	0.0
species	Microbacterium_luticocti	Bacteria	0.000123680483838	0.0001017743337343
species	Microbacterium_mangrovi	Bacteria	0.0	0.0001017743337343
species	Microbacterium_paraoxydans	Bacteria	0.000123680483838	0.0
species	Microbacterium_profundi	Bacteria	0.0007107146643737	0.0004325409183708
species	Microbacterium_resistens	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._B19	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._C448	Bacteria	0.0	0.0051017646782206
species	Microbacterium_sp._CF335	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._CH1	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._CH12i	Bacteria	0.0	0.0004325409183708
species	Microbacterium_sp._CSI-V	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._GCS4	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._H83	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._HM58-2	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._KROCY2	Bacteria	0.0141431332644452	0.0062088619040518
species	Microbacterium_sp._Leaf203	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._Leaf288	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._Leaf347	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._Leaf351	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._No._7	Bacteria	0.000123680483838	0.0001017743337343
species	Microbacterium_sp._PAMC_28756	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._RU1D	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._RU33B	Bacteria	0.0	0.0008707359663936
species	Microbacterium_sp._RURRCA19A	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._T32	Bacteria	0.000123680483838	0.0
species	Microbacterium_sp._XT11	Bacteria	0.000123680483838	0.0
species	Microbacterium_testaceum	Bacteria	0.000123680483838	0.0
species	Microbacterium_trichothecenolyticum	Bacteria	0.000123680483838	0.0
species	Microbacterium_yannicii	Bacteria	0.000123680483838	0.0
species	Microbulbifer_sp._CCB-MM1	Bacteria	0.0040196157247367	0.0
species	Microbulbifer_sp._HZ11	Bacteria	0.0040196157247367	0.0
species	Micrococcus_aloeverae	Bacteria	0.0008114998015713	0.0004943324781381
species	Micrococcus_luteus	Bacteria	0.0008114998015713	0.0004943324781381
species	Micrococcus_lylae	Bacteria	0.0005243843926615	0.0
species	Micrococcus_sp._CH3	Bacteria	0.0008114998015713	0.0004943324781381
species	Micrococcus_sp._CH7	Bacteria	0.0	0.0054862454945503
species	Micrococcus_sp._HMSC067E09	Bacteria	0.0005243843926615	0.0
species	Micrococcus_sp._HMSC31B01	Bacteria	0.0008114998015713	0.0004943324781381
species	Micrococcus_sp._KBS0714	Bacteria	0.0008114998015713	0.0004943324781381
species	Micrococcus_sp._MS-ASIII-49	Bacteria	0.0008114998015713	0.0004943324781381
species	Micromonospora_avicenniae	Bacteria	0.0	0.000572459737614
species	Microterricola_viridarii	Bacteria	0.0010935352095867	0.0004325409183708
species	Microvirga_lupini	Bacteria	0.0	0.0005323580533795
species	Microvirga_sp._BSC39	Bacteria	0.0	0.0039926854003465
species	Microvirga_vignae	Bacteria	0.0	0.003460327346967
species	Mitsuaria_chitosanitabida	Bacteria	0.018779212777358	0.008691258323623
species	Mitsuaria_sp._7	Bacteria	0.018779212777358	0.0077651970025709
species	Mobiluncus_curtisii	Bacteria	0.0	0.0726668742863079
species	Mobiluncus_mulieris	Bacteria	0.0	0.086508183674176
species	Modestobacter_caceresii	Bacteria	0.0	0.0132645881633736
species	Modestobacter_marinus	Bacteria	0.0	0.0121111457143846
species	Modestobacter_sp._Leaf380	Bacteria	0.0	0.001153442448989
species	Mogibacterium_sp._CM50	Bacteria	0.0	0.1245717844908135
species	Mogibacterium_timidum	Bacteria	0.0	0.1245717844908135
species	Moraxella_osloensis	Bacteria	0.6752954417557672	1.062320495518882
species	Morganella_morganii	Bacteria	0.0	0.0103809820409011
species	Morococcus_cerebrosus	Bacteria	0.0075659946116252	0.1112050683820923
species	Mucilaginibacter_sp._OK098	Bacteria	0.0018270980566985	0.0048751956257406
species	Mucilaginibacter_sp._PPCGB_2223	Bacteria	0.0	0.0005323580533795
species	Mycetocola_saprophilus	Bacteria	0.000123680483838	0.0007689616326593
species	Mycobacterium_abscessus	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_boenickei	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_canariasense	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_chelonae	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_chubuense	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_conceptionense	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_cosmeticum	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_farcinogenes	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_fortuitum	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_franklinii	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_goodii	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_houstonense	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_immunogenum	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_litorale	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_llatzerense	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_mageritense	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_mucogenicum	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_neoaurum	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_peregrinum	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_phlei	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_saopaulense	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_senegalense	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_septicum	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_setense	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_smegmatis	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._(ex_Dasyatis_americana)	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._1482268.1	Bacteria	0.0404049684538469	0.0205185427857493
species	Mycobacterium_sp._1554424.7	Bacteria	0.036676890448179	0.2486923271844054
species	Mycobacterium_sp._360MFTsu5.1	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._852013-51886_SCH5428379	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._E802	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H001	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H002	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H003	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H054	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H063	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H070	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H072	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H079	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H092	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H101	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._H110	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._HXVII	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._HXXIII	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._NRRL_B-3805	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._QIA-37	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._Root135	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._SWH-M3	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_sp._SWH-M5	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._UM_NYF	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_sp._UM_RHS	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_sp._VKM_Ac-1816D	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._VKM_Ac-1817D	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_sp._djl-10	Bacteria	0.0004019615724736	0.0
species	Mycobacterium_vulneris	Bacteria	0.0	0.0001572876066803
species	Mycobacterium_wolinskyi	Bacteria	0.0004019615724736	0.0
species	Mycoplasma_agalactiae	Bacteria	0.0026797438164911	0.0004325409183708
species	Mycoplasma_alkalescens	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_anseris	Bacteria	0.0016078462898946	0.0166095712654418
species	Mycoplasma_arginini	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_arthritidis	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_auris	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_bovigenitalium	Bacteria	0.0	0.0004325409183708
species	Mycoplasma_bovis	Bacteria	0.0026797438164911	0.0004325409183708
species	Mycoplasma_californicum	Bacteria	0.0	0.0004325409183708
species	Mycoplasma_canadense	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_capricolum	Bacteria	0.0008039231449473	0.0
species	Mycoplasma_cloacale	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_columbinum	Bacteria	0.0	0.0004325409183708
species	Mycoplasma_hyorhinis	Bacteria	0.1286277031915747	0.006920654693934
species	Mycoplasma_hyosynoviae	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_iners	Bacteria	0.0	0.0004325409183708
species	Mycoplasma_leachii	Bacteria	0.0008039231449473	0.0
species	Mycoplasma_mycoides	Bacteria	0.0101830265026663	0.0
species	Mycoplasma_opalescens	Bacteria	0.0	0.0004325409183708
species	Mycoplasma_orale	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_primatum	Bacteria	0.0026797438164911	0.0004325409183708
species	Mycoplasma_salivarium	Bacteria	0.0016078462898946	0.0196854177960791
species	Mycoplasma_sp._HU2014	Bacteria	0.0724870702360853	0.0138413093878681
species	Mycoplasma_yeatsii	Bacteria	0.0363105287134549	0.0
species	Myroides_sp._A21	Bacteria	0.0221078864860519	0.0
species	Myroides_sp._ZB35	Bacteria	0.0221078864860519	0.0
species	Neglecta_timonensis	Bacteria	0.0	0.1692676793891378
species	Neisseria_bacilliformis	Bacteria	0.0	0.0001441803061236
species	Neisseria_cinerea	Bacteria	0.0026313440723793	0.0319565375169519
species	Neisseria_elongata	Bacteria	0.0089149334466482	0.1358895031639539
species	Neisseria_flavescens	Bacteria	0.0087700706721528	0.0184185217267936
species	Neisseria_gonorrhoeae	Bacteria	0.0003960065862148	0.0014441149284454
species	Neisseria_lactamica	Bacteria	0.0022361736472459	0.0224055613917389
species	Neisseria_macacae	Bacteria	0.0075659946116252	0.1112050683820923
species	Neisseria_meningitidis	Bacteria	0.0003215692579789	0.0008995287424153
species	Neisseria_mucosa	Bacteria	0.002372014025622	0.0368102258512992
species	Neisseria_polysaccharea	Bacteria	0.0024797867214723	0.0211558030847109
species	Neisseria_shayeganii	Bacteria	0.0	0.002306884897978
species	Neisseria_sicca	Bacteria	0.0048951093921222	0.0627161921640328
species	Neisseria_sp._83E34	Bacteria	0.0081110103017008	0.0845425894688618
species	Neisseria_sp._GT4A_CT1	Bacteria	0.0075659946116252	0.1112325312975444
species	Neisseria_sp._HMSC03D10	Bacteria	0.0075659946116252	0.1110402908893796
species	Neisseria_sp._HMSC055F11	Bacteria	0.0107626312451722	0.0451723108851909
species	Neisseria_sp._HMSC055H02	Bacteria	0.0050625933806529	0.0675783569840735
species	Neisseria_sp._HMSC056A03	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC056A04	Bacteria	0.002372014025622	0.0363865122986094
species	Neisseria_sp._HMSC058F07	Bacteria	0.0026313440723793	0.0366428328428291
species	Neisseria_sp._HMSC059F02	Bacteria	0.0075659946116252	0.1110402908893796
species	Neisseria_sp._HMSC061B04	Bacteria	0.0026313440723793	0.0373490220973122
species	Neisseria_sp._HMSC061E12	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC061H08	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC063B05	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC064D07	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC064E01	Bacteria	0.0075659946116252	0.1112050683820923
species	Neisseria_sp._HMSC064F03	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC064F04	Bacteria	0.0107626312451722	0.0449883093516617
species	Neisseria_sp._HMSC065C04	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC065D04	Bacteria	0.0075659946116252	0.1112325312975444
species	Neisseria_sp._HMSC066F04	Bacteria	0.0007524600834885	0.0088399453604481
species	Neisseria_sp._HMSC066H01	Bacteria	0.002372014025622	0.0374387342877891
species	Neisseria_sp._HMSC067G11	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC067G12	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC067H04	Bacteria	0.0026313440723793	0.0373490220973122
species	Neisseria_sp._HMSC067H09	Bacteria	0.0075659946116252	0.1113973087902571
species	Neisseria_sp._HMSC068C04	Bacteria	0.002372014025622	0.0374387342877891
species	Neisseria_sp._HMSC068C12	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC069H12	Bacteria	0.0026313440723793	0.0373490220973122
species	Neisseria_sp._HMSC06F02	Bacteria	0.0044665520485417	0.0657654093247041
species	Neisseria_sp._HMSC070A01	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC070E12	Bacteria	0.0075659946116252	0.1112050683820923
species	Neisseria_sp._HMSC070H10	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC071A01	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC071B12	Bacteria	0.0075659946116252	0.1112050683820923
species	Neisseria_sp._HMSC071C03	Bacteria	0.0075659946116252	0.1110402908893796
species	Neisseria_sp._HMSC072B12	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC072C05	Bacteria	0.0026313440723793	0.0373490220973122
species	Neisseria_sp._HMSC072F04	Bacteria	0.0075659946116252	0.1113973087902571
species	Neisseria_sp._HMSC073B07	Bacteria	0.0075659946116252	0.1110402908893796
species	Neisseria_sp._HMSC073G10	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC074B07	Bacteria	0.0075659946116252	0.1110402908893796
species	Neisseria_sp._HMSC075C10	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC075C12	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC077D05	Bacteria	0.0075659946116252	0.1110402908893796
species	Neisseria_sp._HMSC078C12	Bacteria	0.0	0.0002799736034299
species	Neisseria_sp._HMSC078H04	Bacteria	0.002372014025622	0.0370927015530924
species	Neisseria_sp._HMSC15G01	Bacteria	0.0026313440723793	0.0373490220973122
species	Neisseria_sp._HMSC31F04	Bacteria	0.0089149334466482	0.1358895031639539
species	Neisseria_sp._HMSC70E02	Bacteria	0.0075659946116252	0.1112050683820923
species	Neisseria_sp._oral_taxon_014	Bacteria	0.0	0.0002489670859839
species	Neisseria_subflava	Bacteria	0.0026313440723793	0.0373490220973122
species	Neisseria_wadsworthii	Bacteria	0.0081110103017008	0.0845425894688618
species	Neisseria_weaveri	Bacteria	0.0081110103017008	0.0856960319178508
species	Neomicrococcus_aestuarii	Bacteria	0.0026574126180203	0.0009886649562762
species	Neorhizobium_galegae	Bacteria	0.0029072814032816	0.0197610885059943
species	Nesterenkonia_alba	Bacteria	0.0	0.0002035486674686
species	Nesterenkonia_jeotgali	Bacteria	0.0	0.0002035486674686
species	Nesterenkonia_massiliensis	Bacteria	0.0067137153116733	0.0053594574267994
species	Nesterenkonia_sp._AN1	Bacteria	0.0	0.0002035486674686
species	Niabella_soli	Bacteria	0.0046895516788594	0.0
species	Niameybacter_massiliensis	Bacteria	0.0120588471742101	0.0
species	Nioella_nitratireducens	Bacteria	0.2074204768647764	0.2573537441497554
species	Nioella_sediminis	Bacteria	0.1818258894083029	0.2379008104956382
species	Nitratireductor_indicus	Bacteria	0.1966727277242589	0.2556492895383205
species	Nitrobacter_hamburgensis	Bacteria	0.001528230387489	0.0085481407847791
species	Nitrobacter_sp._Nb-311A	Bacteria	0.003682711417076	0.0118057414704309
species	Nitrobacter_winogradskyi	Bacteria	0.003799222017793	0.0117569421420084
species	Nitrosospira_briensis	Bacteria	0.0	0.001153442448989
species	Nitrosospira_lacus	Bacteria	0.0	0.001153442448989
species	Nitrosospira_multiformis	Bacteria	0.0	0.001153442448989
species	Nitrosospira_sp._NpAV	Bacteria	0.0	0.001153442448989
species	Nitrosospira_sp._Nsp11	Bacteria	0.0	0.001153442448989
species	Nitrosovibrio_sp._Nv17	Bacteria	0.0	0.001153442448989
species	Nitrospira_moscoviensis	Bacteria	0.0	0.0588255648984397
species	Noviherbaspirillum_massiliense	Bacteria	0.0018183975897618	0.0
species	Novosphingobium_aromaticivorans	Bacteria	0.0031582694980074	0.0344387209580092
species	Novosphingobium_barchaimii	Bacteria	0.0	0.0151957993871523
species	Novosphingobium_lentum	Bacteria	0.0	0.0054156007689918
species	Novosphingobium_naphthalenivorans	Bacteria	0.0	0.0018701466235381
species	Novosphingobium_nitrogenifigens	Bacteria	0.0	0.0014057579847053
species	Novosphingobium_pentaromativorans	Bacteria	0.0	0.0018701466235381
species	Novosphingobium_resinovorum	Bacteria	0.0	0.0018701466235381
species	Novosphingobium_sp._AAP83	Bacteria	0.0	0.0014938964424291
species	Novosphingobium_sp._AP12	Bacteria	0.0	0.0151957993871523
species	Novosphingobium_sp._CCH12-A3	Bacteria	0.0	0.0027841258084426
species	Novosphingobium_sp._KN65.2	Bacteria	0.0	0.0018701466235381
species	Novosphingobium_sp._Leaf2	Bacteria	0.0	0.0018701466235381
species	Novosphingobium_sp._MBES04	Bacteria	0.0	0.0005331467319771
species	Novosphingobium_sp._NDB2Meth1	Bacteria	0.0031582694980074	0.0115866969770533
species	Novosphingobium_sp._P6W	Bacteria	0.0	0.0151957993871523
species	Novosphingobium_sp._PP1Y	Bacteria	0.0	0.0018701466235381
